35,6.456,-1.799
35,2.185,2.258
35,4.693,13.842
35,0.434,11.562
35,7.573,12.037
35,2.586,18.233
35,1.913,17.926
35,4.991,14.936
35,-2.297,20.509
35,0.806,16.124
35,-0.959,19.063
35,0.813,9.404
35,6.670,12.585
35,3.637,17.382
35,6.358,14.389
35,3.367,18.471
35,8.052,-2.836
35,-0.002,19.273
35,4.911,-4.326
35,-2.165,-0.042
35,4.336,-3.768
35,0.843,10.142
35,-2.252,-2.366
35,3.571,-3.933
40,2.092,1.511
40,2.857,1.545
40,6.145,-2.422
40,4.260,14.382
40,4.670,15.815
40,2.485,18.718
40,-0.395,20.079
40,0.868,10.154
40,7.139,12.368
40,0.100,17.031
40,1.733,18.365
40,-0.459,19.216
40,3.212,18.898
40,0.037,11.128
40,7.827,-3.534
40,6.188,-7.262
40,0.792,9.472
40,-2.154,-0.048
40,4.659,-4.818
40,3.426,-3.793
40,4.082,-4.308
45,2.671,0.713
45,-0.244,10.328
45,-0.403,17.670
45,2.026,0.718
45,5.570,13.295
45,6.751,12.778
45,3.827,14.866
45,1.548,18.980
45,2.283,19.207
45,0.881,10.140
45,4.569,16.169
45,3.022,19.454
45,0.810,9.488
45,5.838,-3.024
45,-0.780,20.627
45,-2.144,6.204
45,4.498,-5.348
45,6.209,-7.195
45,-2.222,0.006
45,7.666,-3.986
45,3.055,-4.467
45,5.887,14.284
45,3.816,-4.882
45,-2.235,-2.345
50,1.903,-0.063
50,3.446,15.400
50,2.617,-0.102
50,-0.516,9.563
50,5.835,13.957
50,0.862,10.148
50,-0.872,18.289
50,1.415,19.492
50,8.489,2.299
50,8.773,11.499
50,-1.211,20.476
50,0.901,9.440
50,6.374,12.942
50,5.033,13.618
50,3.138,18.705
50,6.975,14.997
50,7.536,-4.915
50,5.617,-3.791
50,4.335,-5.844
50,-2.228,0.011
50,3.512,-5.502
50,2.713,-5.125
50,-2.182,-2.226
55,2.488,-0.927
55,-0.736,8.809
55,7.877,1.973
55,3.085,15.879
55,4.498,13.839
55,1.758,-0.853
55,5.404,14.119
55,-1.592,21.249
55,0.834,10.119
55,-1.250,18.908
55,1.259,19.997
55,4.284,17.208
55,0.947,9.419
55,8.408,12.711
55,6.280,13.503
55,8.251,14.749
55,4.087,-6.421
55,-2.235,0.020
55,-2.041,-2.173
55,5.413,-4.467
55,2.385,-5.796
55,3.498,-5.869
60,-0.951,8.067
60,8.844,12.698
60,2.737,16.349
60,4.020,14.073
60,7.882,12.249
60,7.344,1.490
60,6.362,14.650
60,-1.592,19.943
60,6.940,15.050
60,8.020,15.468
60,0.944,9.428
60,1.202,20.399
60,1.690,-1.355
60,0.846,10.135
60,7.266,-6.434
60,8.339,-4.578
60,-2.239,0.019
60,-2.106,-2.194
60,3.927,-6.767
60,2.113,-6.345
60,2.391,-1.726
65,8.627,13.464
65,-1.157,7.359
65,7.367,12.650
65,6.407,14.636
65,3.728,14.131
65,2.360,16.997
65,6.838,0.912
65,5.936,15.406
65,0.938,9.445
65,4.365,14.852
65,0.702,7.710
65,5.750,18.033
65,3.831,17.963
65,1.438,-2.464
65,5.033,-5.738
65,-2.089,-2.225
65,1.919,-6.881
65,2.215,-2.520
70,8.453,14.164
70,3.823,15.318
70,6.411,14.592
70,-1.384,7.019
70,7.037,15.107
70,5.164,14.647
70,6.863,13.169
70,5.972,15.222
70,1.988,17.440
70,6.459,0.322
70,3.231,14.765
70,0.949,9.440
70,0.926,9.646
70,0.979,21.492
70,6.782,-7.728
70,1.305,-3.228
70,-2.294,0.011
70,-2.216,-2.180
70,2.538,-7.675
70,2.073,-3.325
70,1.742,-7.573
75,8.234,14.833
75,0.867,10.064
75,-1.648,6.007
75,6.371,13.582
75,4.877,14.924
75,3.381,15.904
75,6.029,-0.315
75,2.724,15.289
75,1.690,18.010
75,5.959,15.230
75,0.941,9.430
75,0.918,21.920
75,4.605,-7.105
75,-2.296,0.004
75,-2.144,-2.220
75,1.870,-4.111
75,1.158,-4.062
80,0.882,10.032
80,8.084,15.494
80,-1.922,5.334
80,6.459,14.627
80,4.346,15.723
80,0.953,9.439
80,5.707,-0.964
80,2.265,15.866
80,2.949,16.215
80,0.780,22.186
80,7.034,15.119
80,5.828,14.142
80,1.367,18.567
80,5.962,15.249
80,1.470,-8.222
80,-2.090,-0.069
80,1.719,-4.896
80,-2.046,-2.212
80,1.003,-4.834
85,0.935,10.042
85,7.918,16.120
85,-2.214,4.709
85,3.959,16.158
85,5.414,14.725
85,6.476,14.616
85,5.982,15.285
85,1.938,16.204
85,2.512,16.760
85,7.003,14.987
85,2.886,19.649
85,0.963,9.430
85,1.158,19.124
85,5.476,-1.724
85,-2.109,-0.035
85,-2.189,-2.201
85,0.782,-5.722
85,1.522,-5.644
90,0.947,10.074
90,3.752,16.757
90,7.877,16.693
90,0.528,24.751
90,1.484,16.692
90,5.282,-2.487
90,-2.487,4.148
90,6.546,14.737
90,0.976,19.834
90,2.625,20.072
90,5.950,15.267
90,0.965,9.434
90,5.236,15.127
90,8.483,10.839
90,-2.093,0.010
90,-2.264,-2.167
90,1.369,-6.460
90,0.572,-6.491
95,7.874,17.127
95,0.942,10.045
95,-2.977,3.559
95,1.106,17.063
95,3.574,17.443
95,7.730,11.271
95,5.905,15.271
95,2.435,20.491
95,1.641,17.670
95,0.233,23.620
95,0.971,9.433
95,4.980,15.862
95,0.830,20.381
95,7.101,15.036
95,5.038,-3.222
95,-2.199,0.034
95,-2.253,-2.165
95,1.142,-7.268
100,0.935,9.611
100,7.047,11.662
100,0.702,17.807
100,4.908,16.753
100,2.182,20.892
100,3.418,18.118
100,5.791,15.493
100,1.158,18.192
100,3.559,21.405
100,0.006,24.119
100,6.429,14.660
100,0.960,9.422
100,0.961,10.037
100,4.778,-3.922
100,6.193,-7.212
100,-2.222,0.040
100,-2.080,-2.206
100,0.960,-8.062
100,-2.005,-3.809
105,8.109,17.563
105,0.934,10.028
105,8.742,11.903
105,6.444,12.143
105,0.415,19.377
105,6.968,15.222
105,3.290,18.776
105,4.945,17.373
105,1.913,21.354
105,0.508,21.548
105,6.313,14.765
105,5.586,15.704
105,4.551,-4.692
105,1.010,9.488
105,-2.260,0.034
105,-2.262,-2.152
110,0.951,10.034
110,8.075,12.301
110,1.689,21.821
110,3.072,19.454
110,5.832,12.641
110,6.154,14.970
110,-0.155,18.456
110,0.376,22.162
110,0.979,9.427
110,0.429,19.044
110,6.209,-7.220
110,5.020,17.947
110,-2.096,-2.173
110,-2.267,0.028
110,4.295,-5.431
115,8.152,17.570
115,5.273,13.124
115,1.025,9.706
115,7.415,12.704
115,0.993,9.403
115,2.883,20.133
115,5.044,16.304
115,6.790,15.366
115,0.106,19.445
115,-0.614,18.889
115,0.175,21.521
115,6.211,-7.237
115,-2.193,-0.379
115,-2.260,-2.149
115,4.044,-6.053
115,3.888,-5.963
120,8.155,17.571
120,1.156,9.544
120,0.964,9.387
120,6.761,13.176
120,4.825,16.588
120,6.979,15.901
120,4.665,13.614
120,1.335,22.608
120,5.910,15.372
120,-1.007,19.240
120,6.636,15.352
120,0.936,10.038
120,6.212,-7.188
120,-2.091,-2.119
120,3.719,-6.578
120,-2.308,0.070
125,8.153,17.562
125,0.912,10.052
125,4.642,16.579
125,6.941,16.033
125,0.862,9.416
125,6.143,13.616
125,4.126,14.107
125,1.162,23.214
125,6.500,15.506
125,-1.061,21.732
125,5.734,15.713
125,6.209,-7.172
125,-2.239,0.172
125,-2.036,-2.230
130,8.150,17.568
130,3.534,14.598
130,0.857,10.150
130,5.539,14.127
130,4.596,16.601
130,6.377,15.716
130,6.774,16.182
130,0.729,9.448
130,-0.527,24.086
130,-1.672,20.560
130,2.159,21.907
130,5.643,15.843
130,0.758,9.437
130,6.211,-7.218
130,-2.206,0.297
130,-2.257,-2.145
135,8.359,11.022
135,3.023,15.123
135,6.622,16.315
135,0.627,10.354
135,6.270,15.847
135,5.622,16.017
135,-1.856,22.899
135,0.836,9.417
135,4.978,14.560
135,8.152,17.574
135,4.639,16.603
135,6.204,-7.185
135,-2.139,0.426
135,-2.269,-2.148
140,8.166,17.561
140,4.346,15.109
140,2.530,15.551
140,5.534,16.147
140,0.802,9.474
140,4.692,16.564
140,7.629,10.708
140,6.502,16.342
140,7.973,11.259
140,0.656,24.618
140,6.198,15.975
140,-1.727,22.049
140,0.192,10.425
140,6.210,-7.210
140,-2.088,-2.169
140,-2.268,0.517
145,3.736,15.632
145,0.713,9.370
145,-0.342,10.379
145,7.684,11.627
145,2.098,15.969
145,4.614,16.691
145,6.994,11.191
145,5.410,16.227
145,8.476,12.029
145,6.143,16.108
145,8.160,17.577
145,6.207,-7.213
145,-2.246,0.553
145,-2.204,-2.156
150,8.172,17.574
150,-2.083,24.624
150,4.462,16.918
150,3.150,16.158
150,6.407,11.804
150,-1.105,10.394
150,7.390,12.119
150,7.955,12.464
150,0.670,9.326
150,1.657,16.359
150,5.291,16.328
150,0.322,25.177
150,-2.499,12.679
150,6.444,11.795
150,6.191,16.675
150,6.203,-7.177
150,-2.056,-2.158
150,-0.858,10.305
150,-2.181,0.528
155,8.158,17.571
155,7.468,12.839
155,7.045,12.510
155,5.852,12.392
155,2.543,16.735
155,1.199,16.879
155,-1.662,10.196
155,4.415,17.181
155,0.536,9.420
155,5.952,16.379
155,5.244,16.590
155,6.200,-7.165
155,-2.068,-2.175
155,-2.240,0.538
160,1.967,17.301
160,0.664,17.511
160,-2.069,23.345
160,5.344,13.018
160,6.597,12.980
160,7.102,13.370
160,8.142,10.918
160,0.301,9.664
160,5.168,16.923
160,5.814,16.529
160,-1.158,9.619
160,-2.595,10.355
160,5.351,13.024
160,4.282,17.443
160,6.236,-7.166
160,-2.212,-2.176
160,-2.244,0.533
165,6.629,13.855
165,4.989,17.277
165,0.231,18.004
165,7.640,11.216
165,4.850,13.652
165,1.373,17.846
165,-0.011,9.787
165,6.144,13.413
165,-0.280,26.183
165,8.464,11.869
165,4.850,13.678
165,4.102,17.682
165,-2.026,-2.193
165,-2.244,0.532
170,5.797,13.765
170,0.825,18.415
170,7.158,11.584
170,-0.438,9.851
170,-0.669,26.908
170,-0.129,18.493
170,6.219,14.383
170,7.923,11.972
170,8.176,17.566
170,3.909,17.987
170,-1.733,21.914
170,4.447,14.281
170,4.871,17.637
170,6.219,-7.262
170,-2.169,0.492
170,-2.350,-2.146
175,3.669,18.262
175,8.180,17.569
175,7.470,12.328
175,5.345,14.223
175,0.314,18.982
175,6.742,12.017
175,-0.865,10.003
175,5.849,14.863
175,-0.561,19.027
175,5.493,18.222
175,6.208,-7.260
175,-2.212,0.513
175,-2.450,-2.050
180,4.929,14.695
180,7.011,12.695
180,3.404,15.617
180,8.171,17.570
180,3.395,18.541
180,-1.214,10.011
180,-0.108,19.529
180,8.728,10.523
180,4.594,18.395
180,6.568,12.833
180,5.469,15.160
180,6.217,-7.198
180,-2.145,0.477
185,4.632,14.949
185,-0.169,20.728
185,-0.612,20.112
185,3.034,18.833
185,-1.551,9.977
185,6.639,13.089
185,5.108,15.687
185,-1.357,19.851
185,8.437,10.065
185,4.617,19.497
185,6.213,-7.246
185,8.259,11.051
185,-2.205,0.502
190,0.414,20.140
190,-0.975,20.683
190,6.249,13.499
190,7.909,10.444
190,2.715,19.129
190,4.146,15.636
190,8.521,10.630
190,-1.793,20.532
190,5.627,13.160
190,6.215,-7.262
190,7.844,11.461
190,-2.062,0.411
190,-2.036,10.277
195,8.188,17.537
195,1.617,17.238
195,-1.373,21.143
195,-2.261,10.347
195,7.492,10.826
195,5.938,13.948
195,2.384,19.536
195,7.949,11.139
195,5.255,13.579
195,5.852,13.976
195,6.215,-7.275
195,7.431,11.894
195,-2.211,0.512
195,-2.484,7.073
200,1.510,19.284
200,8.178,17.537
200,4.168,20.470
200,6.980,11.304
200,1.092,17.748
200,5.560,14.338
200,2.090,19.979
200,-1.715,21.890
200,-2.252,10.058
200,7.487,11.614
200,4.861,13.903
200,6.220,-7.196
200,7.035,12.362
200,-2.128,0.473
205,8.177,17.573
205,8.318,3.779
205,2.963,16.983
205,0.549,18.305
205,-2.705,10.369
205,1.756,20.293
205,-2.068,22.330
205,7.031,12.066
205,6.558,11.759
205,3.536,20.332
205,5.153,14.625
205,4.462,14.175
205,2.160,18.915
205,6.199,-7.223
205,6.566,12.609
205,-2.117,0.483
205,-2.199,-1.664
210,7.973,3.719
210,6.431,13.477
210,6.050,12.187
210,-2.927,10.437
210,2.586,17.429
210,3.150,17.614
210,-2.233,0.559
210,-2.535,-1.434
215,8.189,17.525
215,6.122,12.968
215,2.196,17.960
215,-0.399,19.424
215,5.639,12.737
215,3.375,15.548
215,3.669,14.914
215,4.324,15.419
215,1.145,21.105
215,2.647,18.009
215,7.481,3.738
215,-2.165,0.514
215,7.485,3.709
220,8.184,17.565
220,6.989,3.558
220,3.676,17.014
220,-2.051,8.274
220,5.167,13.188
220,3.241,15.338
220,1.873,18.426
220,5.619,13.538
220,2.121,21.050
220,0.909,21.544
220,6.205,-7.224
220,5.910,14.511
220,-2.149,0.494
220,-2.253,6.769
225,6.455,3.463
225,8.185,17.572
225,3.460,16.296
225,2.806,15.441
225,4.775,13.481
225,5.068,14.577
225,1.455,18.894
225,-2.647,8.521
225,-1.194,20.586
225,2.407,21.908
225,2.062,18.828
225,6.209,-7.269
225,-2.174,0.504
230,8.390,0.398
230,5.889,3.393
230,5.187,17.175
230,3.026,16.578
230,4.738,14.744
230,4.391,14.001
230,2.361,15.673
230,1.655,19.467
230,1.076,19.304
230,8.552,10.438
230,6.214,-7.213
230,-2.092,0.448
235,5.765,16.781
235,8.082,-0.199
235,5.297,3.301
235,8.122,10.836
235,4.011,14.378
235,4.470,15.270
235,2.493,16.945
235,8.715,13.712
235,-1.960,21.962
235,1.955,15.758
235,0.636,19.821
235,8.186,17.571
235,6.210,-7.157
235,-2.182,0.496
240,7.820,-0.818
240,6.373,16.431
240,4.717,3.258
240,7.764,11.267
240,3.479,15.054
240,4.004,15.309
240,7.969,14.061
240,1.510,15.955
240,0.238,20.342
240,0.856,20.425
240,8.415,12.055
240,8.189,17.573
240,6.212,-7.259
240,-2.193,0.506
245,7.578,-1.456
245,2.729,22.307
245,4.122,3.154
245,7.959,12.425
245,8.179,17.584
245,7.435,11.663
245,3.032,15.571
245,3.722,16.591
245,-0.113,20.867
245,1.106,16.185
245,6.930,16.178
245,6.199,-7.214
245,-2.206,0.511
250,7.355,-2.102
250,8.186,17.581
250,3.573,3.123
250,2.578,16.080
250,0.757,16.349
250,7.012,12.117
250,2.474,21.669
250,3.319,17.145
250,7.520,12.801
250,-0.546,21.281
250,-2.154,0.482
255,7.152,13.279
255,6.535,12.474
255,3.032,3.102
255,8.164,17.603
255,2.788,16.797
255,7.773,16.265
255,2.208,16.541
255,3.076,17.684
255,0.618,17.846
255,0.152,17.827
255,6.309,16.142
255,2.167,21.172
255,7.096,-2.750
255,-2.184,0.501
255,3.335,3.080
260,6.089,12.977
260,6.815,13.756
260,1.833,17.068
260,2.509,3.135
260,5.910,16.942
260,-0.047,17.414
260,8.379,9.837
260,-0.673,22.195
260,2.691,18.335
260,1.759,20.712
260,6.876,-3.356
260,-2.226,0.529
265,1.942,3.183
265,5.667,13.397
265,1.494,17.522
265,7.768,10.029
265,6.519,14.286
265,8.219,16.648
265,-1.797,22.587
265,2.410,19.183
265,-0.429,17.732
265,0.285,18.328
265,5.593,17.687
265,1.372,20.199
265,7.874,17.721
265,6.569,-3.917
265,-2.236,0.522
265,-1.520,8.045
270,5.364,13.770
270,1.355,17.983
270,6.124,14.660
270,8.232,16.760
270,-0.740,18.162
270,1.389,3.178
270,7.253,10.108
270,1.417,20.116
270,5.146,18.553
270,2.111,19.475
270,-0.328,19.823
270,7.976,17.651
270,0.902,19.801
270,6.227,-7.220
270,-2.239,0.516
270,6.174,-4.593
275,8.329,1.206
275,4.928,14.294
275,8.270,16.788
275,0.854,3.253
275,-1.225,18.572
275,6.800,10.306
275,1.818,19.901
275,1.237,18.453
275,1.445,19.029
275,4.685,19.364
275,-0.330,19.434
275,0.520,19.328
275,7.884,17.678
275,5.877,-5.040
275,5.811,15.103
275,-2.206,0.492
280,7.321,0.218
280,4.550,14.736
280,0.320,3.259
280,8.548,8.689
280,1.454,20.458
280,-1.514,18.873
280,6.326,10.544
280,1.046,18.798
280,0.049,18.935
280,7.859,17.027
280,4.343,20.135
280,-0.789,20.211
280,-2.162,0.471
280,5.508,-5.618
280,5.418,15.285
280,-2.255,6.666
285,6.568,-0.677
285,8.178,8.651
285,4.201,15.231
285,0.721,19.182
285,-1.830,19.335
285,8.258,16.709
285,-0.507,18.630
285,-0.186,3.325
285,5.894,10.793
285,0.363,21.787
285,7.916,17.721
285,5.873,10.782
285,6.209,-7.291
285,-2.163,0.459
290,-0.656,3.386
290,7.968,8.513
290,5.346,10.965
290,3.875,15.680
290,7.643,17.832
290,6.048,-1.412
290,0.920,21.612
290,0.152,19.792
290,8.270,16.707
290,4.713,16.392
290,-1.991,19.602
290,3.473,21.512
290,6.268,-6.700
295,7.817,8.326
295,7.460,18.118
295,5.497,-2.221
295,4.316,16.765
295,8.353,9.408
295,4.853,11.190
295,0.685,22.235
295,-1.092,3.375
295,-1.654,18.203
295,0.104,21.045
295,3.510,16.105
295,8.275,16.707
295,6.243,-7.266
295,4.888,11.172
295,-2.182,0.480
295,-1.512,8.030
295,-2.133,19.943
300,7.604,8.205
300,3.979,17.182
300,7.281,18.465
300,5.119,-2.941
300,8.287,10.348
300,-2.165,17.972
300,0.448,22.893
300,-0.848,20.654
300,-0.016,21.522
300,-2.292,20.105
300,4.393,11.440
300,3.318,16.412
300,8.270,16.703
300,5.132,-2.819
300,-2.183,0.477
300,7.769,9.716
300,-1.506,8.030
300,-1.499,3.436
305,6.985,18.739
305,7.358,8.134
305,3.672,17.513
305,-1.237,21.286
305,7.957,10.393
305,3.924,11.706
305,3.174,16.755
305,-2.726,20.650
305,-1.689,3.508
305,-2.543,17.640
305,-0.109,22.163
305,8.254,16.722
305,6.212,-7.251
305,-2.251,0.525
305,4.661,-3.504
305,7.135,10.054
305,-1.515,8.026
310,7.184,8.120
310,7.548,10.223
310,3.563,12.147
310,-1.537,21.955
310,6.552,10.468
310,3.282,17.892
310,2.927,17.213
310,8.420,9.064
310,2.045,25.174
310,6.675,18.988
310,8.261,16.734
310,6.205,-7.254
310,4.214,-4.397
310,-2.143,0.464
310,-1.995,3.528
315,6.086,11.012
315,-2.013,3.575
315,7.039,7.994
315,7.095,10.415
315,2.553,17.635
315,7.885,8.930
315,3.276,12.605
315,6.369,19.296
315,1.606,25.840
315,-1.812,22.586
315,8.278,16.743
315,3.736,-5.107
315,6.238,-7.257
315,-2.180,0.487
315,6.590,7.033
320,2.079,17.985
320,6.817,7.776
320,-2.038,3.604
320,-2.068,23.144
320,7.396,8.704
320,5.634,11.587
320,2.588,18.671
320,3.164,13.092
320,5.969,19.328
320,8.206,16.814
320,8.125,-4.816
320,3.298,-5.834
320,6.207,-7.221
320,-2.153,0.468
320,6.559,10.541
320,-1.548,8.007
325,-1.050,10.313
325,5.603,19.472
325,6.508,7.530
325,-2.023,3.608
325,5.279,12.237
325,6.862,8.462
325,2.971,13.498
325,8.286,16.759
325,2.149,19.126
325,1.690,18.391
325,8.552,-4.194
325,2.859,-6.534
325,6.205,-7.257
325,-2.097,0.433
325,6.012,10.834
330,-2.022,3.597
330,5.262,19.631
330,8.708,9.814
330,6.177,7.290
330,2.639,13.981
330,1.793,19.538
330,6.354,8.135
330,-2.155,19.506
330,1.232,18.812
330,4.914,12.880
330,8.209,16.813
330,6.206,-7.254
330,2.449,-7.363
330,-2.175,0.450
330,5.438,11.198
330,-1.535,8.001
330,-2.326,6.839
335,5.831,6.942
335,-2.026,3.597
335,1.363,19.891
335,8.134,9.577
335,4.952,19.668
335,2.356,14.500
335,4.658,13.598
335,-2.172,19.630
335,4.935,11.696
335,8.361,10.862
335,8.246,16.766
335,6.196,-7.216
335,-2.162,0.444
335,5.741,7.841
335,4.926,11.418
340,7.575,9.958
340,4.638,19.642
340,5.574,6.454
340,-2.034,3.597
340,2.098,14.955
340,4.416,12.118
340,8.265,16.876
340,4.366,14.178
340,0.931,20.378
340,0.529,20.946
340,7.692,11.128
340,7.799,-3.515
340,6.197,-7.241
340,-2.049,0.399
340,7.811,10.545
340,5.160,7.405
345,5.262,5.945
345,4.446,19.636
345,4.643,6.923
345,-2.032,3.594
345,4.015,12.832
345,7.012,10.349
345,0.488,20.716
345,-2.391,20.109
345,-0.087,19.926
345,1.917,15.666
345,7.410,11.376
345,7.329,10.822
345,6.204,-7.211
345,7.216,-3.989
345,-2.049,0.394
350,4.395,19.652
350,4.974,5.385
350,-2.029,3.589
350,3.805,15.548
350,4.235,6.373
350,3.598,13.442
350,6.525,10.792
350,8.014,11.904
350,6.916,11.692
350,8.273,16.718
350,-0.559,20.426
350,1.652,16.186
350,0.044,21.108
350,-2.102,0.390
350,6.506,-4.643
355,3.887,5.780
355,4.623,4.822
355,-2.034,3.591
355,5.958,11.131
355,3.211,13.875
355,1.371,16.652
355,8.484,-5.224
355,6.458,12.067
355,-0.966,20.658
355,-0.400,21.596
355,4.615,19.586
355,7.387,11.850
355,6.244,-7.260
355,-2.094,0.386
355,6.164,-5.115
360,5.504,11.551
360,-2.039,3.590
360,7.063,12.712
360,3.592,5.144
360,4.266,4.313
360,2.696,14.657
360,3.321,16.889
360,1.091,17.178
360,-1.371,21.073
360,5.908,12.160
360,4.804,19.506
360,7.996,12.779
360,5.760,-5.891
360,-2.045,0.328
360,8.000,10.597
360,8.284,9.061
360,-2.773,8.927
365,8.490,16.333
365,6.619,13.100
365,-2.031,3.595
365,5.088,19.357
365,3.889,3.756
365,5.021,11.915
365,3.163,17.593
365,5.724,12.848
365,2.204,15.276
365,0.787,17.668
365,-1.730,21.554
365,7.463,13.234
365,5.456,12.216
365,3.274,4.522
365,-2.041,0.330
365,7.562,11.605
365,7.575,9.360
370,4.970,12.848
370,4.589,12.203
370,8.654,10.702
370,-2.020,3.590
370,3.490,3.203
370,6.856,9.635
370,1.746,15.879
370,7.080,11.159
370,0.491,18.073
370,-1.599,22.627
370,-1.960,21.922
370,3.013,18.296
370,5.588,13.045
370,5.326,19.292
370,7.100,12.014
370,2.882,3.922
370,-2.198,0.422
370,-1.649,7.900
375,4.088,12.776
375,8.185,11.106
375,-2.024,3.587
375,4.888,13.748
375,4.908,14.024
375,3.195,2.633
375,6.571,11.499
375,5.959,9.980
375,1.232,16.439
375,-1.971,23.155
375,0.147,18.509
375,6.442,14.239
375,2.886,19.028
375,5.750,13.942
375,2.585,3.397
375,6.203,-7.150
375,6.613,12.387
375,-2.175,0.418
375,-2.001,-2.812
380,-2.021,3.584
380,5.911,19.106
380,4.210,13.698
380,7.727,11.528
380,6.139,12.789
380,2.831,2.103
380,6.072,11.880
380,5.498,10.406
380,3.601,13.226
380,5.361,14.429
380,0.738,16.941
380,-0.297,19.203
380,2.775,19.745
380,6.004,14.715
380,2.249,2.722
380,-2.205,0.428
385,6.147,18.863
385,8.051,12.195
385,-2.036,3.589
385,7.319,12.009
385,4.929,10.843
385,5.679,15.234
385,2.580,1.544
385,5.525,12.197
385,3.243,13.706
385,0.220,17.481
385,4.160,15.462
385,8.483,17.848
385,1.894,2.077
385,5.099,14.784
385,2.644,20.466
385,5.696,13.125
385,1.951,1.992
385,6.218,-7.224
385,-2.201,0.431
390,2.305,0.951
390,7.568,12.645
390,6.902,12.492
390,5.214,15.682
390,-1.887,3.377
390,8.776,11.086
390,4.263,14.880
390,2.913,13.904
390,-2.257,7.302
390,4.347,11.352
390,5.259,13.536
390,1.549,1.450
390,-0.291,18.041
390,1.987,1.577
390,2.578,21.145
390,3.074,15.133
390,5.112,12.644
390,-0.827,19.908
390,6.252,-7.217
390,-2.270,0.500
395,2.102,0.318
395,3.783,11.891
395,7.171,13.119
395,6.496,13.013
395,-0.638,18.166
395,8.340,12.019
395,4.820,16.223
395,7.930,10.711
395,3.859,15.282
395,1.268,0.811
395,4.862,13.909
395,2.498,14.240
395,6.710,18.491
